Fecha,IdVehiculo,IdModelo,IdCliente,Estado,Year,Precio
2017-04-11,20054,10,16002,Segunda\Mano,2005,20206
2019-11-11,20055,7,10421,segunda mano,2007,25010
2017-12-18,20056,6,17605,Nuevo,2017,31270
2020-08-24,20057,15,19860,segunda mano,2007,11776
2021-11-26,20058,5,4714,Segunda/Mano,2016,12370
2017-12-04,20059,5,17445,Segunda\Mano,2010,14256
2018-11-17,20060,10,4267,Nuevo,2018,40108
2015-02-14,20061,9,20231,Segunda Mano,2006,30754
2020-01-02,20062,4,1400,Nuevo,2020,31659
2017-09-06,20063,10,2558,Segunda/Mano,2011,24330
2015-11-07,20064,13,24344,Nuevo,2015,52900
2021-05-03,20065,15,24646,Nuevo,2021,21457
2018-07-03,20066,7,23164,Nuevo,2018,33708
2021-10-01,20067,7,4354,Segunda Mano,2011,23600
2021-04-19,20068,10,29819,Segunda Mano,2007,16863
2018-01-30,20069,13,26361,segunda mano,2011,33829
2015-09-17,20070,9,18188,Segunda Mano,2012,31171
2023-10-26,20071,15,28635,Segunda/Mano,2018,17738
2021-10-29,20072,10,13477,Segunda Mano,2011,34968
2017-05-29,20073,9,25991,Nuevo,2017,47950
2018-07-30,20074,10,6947,Segunda-Mano,2011,34805
2022-07-04,20075,4,24589,Segunda-Mano,2018,26875
2016-09-02,20076,14,28091,Nuevo,2016,28021
2021-02-09,20077,4,5581,Nuevo,2021,35533
2022-06-11,20078,4,22271,Segunda/Mano,2016,25685
2022-08-26,20079,8,8063,Nuevo,2022,43864
2021-01-20,20080,14,9802,Segunda\Mano,2017,28006
2019-10-23,20081,11,17338,Nuevo,2019,34279
2019-05-19,20082,10,15303,Segunda Mano,2010,21681
2015-03-09,20083,12,23808,Nuevo,2015,42825
2016-05-03,20084,2,26024,Segunda\Mano,2007,31085
2015-01-16,20085,12,452,Segunda Mano,2014,31337
2020-01-12,20086,10,29071,Nuevo,2020,45699
2023-08-15,20087,8,20792,Segunda-Mano,2011,26391
2023-05-26,20088,5,2776,Nuevo,2023,26426
2022-05-23,20089,15,779,Segunda\Mano,2019,19596
2015-08-25,20090,6,8809,Nuevo,2015,43018
2018-11-11,20091,8,17866,Segunda/Mano,2007,22378
2021-09-16,20092,19,14988,segunda mano,2007,15809
2023-08-06,20093,8,6910,segunda mano,2015,31553
2022-04-17,20094,4,13690,Segunda Mano,2011,17689
2017-09-12,20095,12,19636,Segunda Mano,2010,38771
2021-07-21,20096,12,16213,Nuevo,2021,43220
2019-11-03,20097,11,13076,Segunda/Mano,2004,15967
2017-05-10,20098,8,2474,Segunda-Mano,2007,30877
2016-01-29,20099,11,24166,Segunda Mano,2009,16918
2019-04-23,20100,16,28403,Segunda/Mano,2017,23921
2020-08-27,20101,7,28840,Nuevo,2020,44486
2023-07-12,20102,8,7579,Segunda/Mano,2008,24024
2017-09-03,20103,11,14768,Segunda\Mano,2007,23833
2021-01-29,20104,6,7514,Segunda Mano,2010,24823
2020-12-25,20105,1,25070,Segunda Mano,2015,16823
2018-03-18,20106,12,17683,Segunda\Mano,2009,27825
2023-11-07,20107,12,22580,Segunda Mano,2012,24677
2021-05-23,20108,18,22549,Nuevo,2021,41398
2018-09-24,20109,11,26910,Segunda-Mano,2017,26011
2017-08-18,20110,12,13994,Nuevo,2017,45021
2021-01-01,20111,12,12816,Nuevo,2021,55380
2018-10-27,20112,5,6184,Nuevo,2018,20881
2020-06-13,20113,10,17180,Nuevo,2020,34112
2023-12-15,20114,8,16999,Segunda-Mano,2013,29857
2021-11-01,20115,13,7372,Nuevo,2021,57199
2018-09-12,20116,7,26734,Segunda Mano,2005,21901
2015-04-09,20117,12,12425,Segunda/Mano,2005,28517
2020-01-12,20118,3,28979,Segunda-Mano,2005,20011
2019-09-10,20119,7,9152,Segunda Mano,2007,22526
2019-05-03,20120,5,6418,Segunda-Mano,2015,17881
2017-09-24,20121,8,7642,Segunda-Mano,2006,24439
2015-06-20,20122,11,4960,Segunda Mano,2000,18266
2015-10-25,20123,9,17147,Nuevo,2015,40677
2020-09-03,20124,16,18250,Segunda-Mano,2009,20253
2021-03-10,20125,2,2759,Nuevo,2021,42382
2018-05-09,20126,20,24965,Nuevo,2018,35412
2019-01-07,20127,7,12981,segunda mano,2009,18695
2021-04-14,20128,19,11974,Nuevo,2021,31073
2023-04-04,20129,2,25466,Segunda/Mano,2018,33188
2015-11-20,20130,13,20700,Nuevo,2015,64972
2022-10-31,20131,6,25560,Segunda-Mano,2012,26769
2020-04-07,20132,13,2590,Segunda\Mano,2010,27593
2021-06-09,20133,7,26158,Segunda\Mano,2009,15875
2019-04-15,20134,14,15317,Segunda Mano,2016,24153
2015-11-05,20135,16,22533,Nuevo,2015,37178
2021-09-18,20136,18,26167,Segunda\Mano,2014,21825
2020-11-22,20137,12,24857,Nuevo,2020,47100
2023-06-19,20138,10,21260,Segunda Mano,2010,21300
2017-05-07,20139,3,19376,Nuevo,2017,43927
2022-04-03,20140,9,14296,Nuevo,2022,40688
2023-10-25,20141,7,3097,Nuevo,2023,42861
2015-09-21,20142,16,12699,Segunda Mano,2001,16058
2020-10-11,20143,16,10730,Nuevo,2020,31114
2015-05-16,20144,18,29775,Segunda-Mano,2001,23057
2017-09-22,20145,5,19947,Segunda Mano,2003,12651
2016-12-08,20146,12,25625,Segunda Mano,2011,43774
2016-01-23,20147,6,13021,Nuevo,2016,42922
2019-12-07,20148,3,520,Segunda/Mano,2009,20709
2016-05-26,20149,11,14479,Segunda\Mano,2014,30228
2019-03-07,20150,14,21266,Nuevo,2019,33036
2017-02-19,20151,13,22847,Segunda/Mano,2009,24737
2022-02-27,20152,17,29312,segunda mano,2011,18125
2022-06-10,20153,7,26673,Segunda Mano,2010,18780
2023-08-28,20154,13,16737,Segunda Mano,2010,35607
2015-04-15,20155,10,2004,segunda mano,2002,24996
2015-04-16,20156,11,9034,Segunda\Mano,2013,28462
2015-04-13,20157,18,18953,Segunda-Mano,2012,27885
2022-10-04,20158,14,2012,Segunda-Mano,2013,18436
2015-06-09,20159,14,24347,Segunda Mano,2005,14852
2021-01-19,20160,9,25026,Segunda/Mano,2014,24976
2021-09-05,20161,10,29970,Segunda/Mano,2008,26157
2017-08-31,20162,6,12214,Nuevo,2017,40852
2023-06-13,20163,3,2471,Segunda/Mano,2017,28595
2021-07-16,20164,11,24860,Nuevo,2021,30825
2016-09-05,20165,7,21853,Segunda Mano,2003,22182
2020-01-25,20166,14,5611,Segunda\Mano,2013,18065
2019-02-25,20167,16,16739,Segunda/Mano,2008,20791
2017-10-18,20168,10,24688,Segunda Mano,2002,23593
2020-07-03,20169,15,22688,Segunda/Mano,2015,22396
2015-10-08,20170,6,8808,Segunda/Mano,2003,21312
2020-11-19,20171,15,14912,Segunda\Mano,2010,16249
2018-01-26,20172,4,6958,Segunda/Mano,2009,24456
2019-08-24,20173,13,11842,Nuevo,2019,66562
2015-01-07,20174,14,10377,Segunda Mano,2011,26185
2020-04-27,20175,7,18376,Segunda/Mano,2017,30121
2023-09-18,20176,12,10142,Segunda-Mano,2022,33997
2017-10-05,20177,18,5125,Nuevo,2017,28943
2017-12-25,20178,17,3863,segunda mano,2002,16651
2020-08-16,20179,14,28003,Segunda-Mano,2010,19019
2021-07-13,20180,9,17044,Segunda/Mano,2007,22365
2018-11-16,20181,12,29834,Segunda-Mano,2003,20744
2020-09-24,20182,20,10677,Nuevo,2020,44477
2019-02-04,20183,14,2380,segunda mano,2014,27589
2020-04-05,20184,7,23095,segunda mano,2019,29380
2017-12-29,20185,11,23248,segunda mano,2013,18825
2019-07-01,20186,19,24923,Nuevo,2019,26949
2019-03-23,20187,9,10788,Segunda\Mano,2010,23661
2015-04-15,20188,14,3433,Segunda/Mano,2009,20658
2018-08-13,20189,5,1347,Nuevo,2018,29867
2021-08-05,20190,12,15087,Nuevo,2021,45924
2015-11-18,20191,3,6287,Segunda Mano,2009,32503
2015-11-12,20192,16,18035,Nuevo,2015,28134
2018-11-26,20193,17,16553,segunda mano,2014,12425
2017-09-29,20194,10,2813,Nuevo,2017,50150
2022-03-06,20195,10,13601,Segunda-Mano,2014,29406
2019-02-25,20196,17,116,Segunda/Mano,2014,19682
2015-01-10,20197,15,15627,Segunda\Mano,2014,22132
2019-08-23,20198,18,18681,Segunda-Mano,2009,17300
2021-12-04,20199,8,2335,Segunda\Mano,2014,30407
2020-01-03,20200,10,2781,Segunda/Mano,2016,27315
2018-03-06,20201,11,13492,Segunda Mano,2011,25979
2023-04-24,20202,9,4854,Nuevo,2023,38794
2018-10-13,20203,11,10466,Segunda Mano,2014,27169
2023-12-24,20204,10,11671,Segunda/Mano,2014,29037
2023-05-23,20205,13,26687,Segunda/Mano,2020,47590
2021-05-30,20206,11,25390,Nuevo,2021,42614
2023-02-20,20207,11,10529,segunda mano,2020,25977
2015-07-02,20208,15,3815,Nuevo,2015,26079
2022-05-10,20209,10,29351,Nuevo,2022,35983
2019-03-14,20210,16,6807,segunda mano,2011,17019
2022-08-02,20211,7,4622,Nuevo,2022,36338
2020-06-23,20212,9,19830,Segunda/Mano,2009,22976
2020-03-20,20213,14,8097,Segunda Mano,2010,20827
2018-12-21,20214,14,17197,segunda mano,2004,21793
2017-01-09,20215,16,5333,Segunda Mano,2004,19903
2015-12-31,20216,13,25627,Nuevo,2015,64090
2022-12-17,20217,10,4143,Segunda Mano,2014,25465
2019-01-06,20218,12,4059,Segunda Mano,2004,21500
2015-09-02,20219,3,1360,Nuevo,2015,44678
2022-08-04,20220,11,12908,Segunda Mano,2012,21033
2017-12-11,20221,5,29828,Segunda-Mano,2015,21342
2021-10-21,20222,3,29003,Nuevo,2021,36234
2018-11-13,20223,11,26400,Segunda/Mano,2012,21400
2015-03-04,20224,8,25215,segunda mano,2013,37012
2018-10-28,20225,9,14048,Nuevo,2018,52521
2018-02-18,20226,12,27100,segunda mano,2017,28690
2017-10-06,20227,5,4600,Segunda\Mano,2006,19393
2017-09-21,20228,15,516,Segunda Mano,2007,15280
2016-11-21,20229,1,25530,Segunda/Mano,2003,20301
2015-03-05,20230,18,27917,Segunda\Mano,2014,26435
2017-12-30,20231,6,16781,Nuevo,2017,34865
2015-03-16,20232,5,25558,Nuevo,2015,28970
2020-06-26,20233,16,23294,Segunda Mano,2019,23696
2016-09-08,20234,4,24428,Segunda/Mano,2010,27485
2016-07-14,20235,13,4296,Segunda\Mano,2011,36798
2021-01-06,20236,5,26713,Nuevo,2021,25847
2021-03-23,20237,9,13336,Segunda/Mano,2006,23512
2018-09-30,20238,10,28613,Nuevo,2018,34458
2015-12-29,20239,10,4125,Segunda Mano,2002,21956
2022-03-05,20240,14,7278,Segunda Mano,2011,20887
2017-01-10,20241,13,3580,Segunda\Mano,2013,48358
2020-03-29,20242,15,13204,Segunda-Mano,2012,12892
2017-06-19,20243,12,10438,Segunda Mano,2007,35310
2019-12-31,20244,14,29340,Segunda\Mano,2015,22275
2017-07-18,20245,6,13081,Nuevo,2017,43492
2019-11-16,20246,10,19803,segunda mano,2016,28149
2017-10-21,20247,20,21867,Segunda-Mano,2013,28755
2022-09-30,20248,18,4924,Nuevo,2022,30868
2019-05-26,20249,10,19731,Nuevo,2019,45654
2018-02-17,20250,1,15077,Segunda Mano,2011,19037
2016-03-17,20251,2,822,Segunda Mano,2001,20979
2020-02-10,20252,13,4766,Segunda\Mano,2014,26569
2016-12-25,20253,20,27528,Segunda/Mano,2003,22715
2022-02-13,20254,9,19453,segunda mano,2009,19014
2020-05-29,20255,18,14575,Nuevo,2020,29310
2023-11-26,20256,15,10714,Nuevo,2023,25612
2022-10-04,20257,13,17868,Segunda Mano,2009,24623
2023-12-16,20258,7,14184,Segunda/Mano,2009,16760
2016-05-05,20259,5,7885,Nuevo,2016,23686
2015-08-19,20260,12,28576,Segunda/Mano,2010,30941
2020-11-24,20261,13,21399,Segunda/Mano,2010,35491
2022-11-15,20262,11,12854,Segunda Mano,2014,16277
2021-09-28,20263,13,29371,Segunda\Mano,2012,23697
2020-04-08,20264,5,21234,Segunda\Mano,2016,21620
2016-04-28,20265,16,13220,Segunda/Mano,2015,30333
2020-06-08,20266,18,6742,Nuevo,2020,33860
2019-08-23,20267,13,1958,segunda mano,2009,31701
2016-04-30,20268,13,15461,Nuevo,2016,53482
2022-02-21,20269,8,417,Segunda Mano,2018,25381
2018-04-06,20270,9,22879,Segunda\Mano,2009,32194
2022-09-12,20271,12,11989,Nuevo,2022,55404
2019-12-13,20272,4,22122,Segunda\Mano,2014,30498
2020-10-29,20273,11,1868,Segunda Mano,2010,21872
2018-02-02,20274,8,4250,Nuevo,2018,53253
2019-11-05,20275,12,15805,segunda mano,2006,25143
2015-01-14,20276,15,23650,Nuevo,2015,20952
2020-11-07,20277,11,10644,segunda mano,2014,22722
2016-08-03,20278,11,27722,Segunda\Mano,2011,22394
2019-10-14,20279,15,9881,Segunda/Mano,2004,15253
2023-01-27,20280,9,29184,Segunda Mano,2008,27102
2022-01-16,20281,19,17379,Nuevo,2022,24086
2022-08-02,20282,14,8462,Segunda/Mano,2016,22136
2021-11-20,20283,14,10755,Segunda\Mano,2016,27915
2015-08-10,20284,16,5494,Nuevo,2015,35177
2019-05-12,20285,17,14616,Nuevo,2019,25484
2017-02-16,20286,11,23127,segunda mano,2014,25221
2020-08-31,20287,7,7260,segunda mano,2009,23497
2019-02-01,20288,9,15971,Segunda-Mano,2016,43449
2016-11-13,20289,5,25135,Segunda/Mano,2013,18064
2015-10-22,20290,19,22517,Nuevo,2015,27846
2019-06-06,20291,12,1155,Segunda-Mano,2004,21841
2016-09-21,20292,19,18269,Segunda Mano,2009,20725
2021-10-26,20293,17,13209,Nuevo,2021,25132
2018-08-30,20294,13,9316,Segunda/Mano,2014,43201
2021-04-22,20295,3,4767,Segunda\Mano,2019,33087
2023-07-11,20296,10,14249,Segunda\Mano,2014,25393
2017-02-14,20297,12,1555,Segunda/Mano,2007,21067
2017-06-25,20298,2,642,Segunda Mano,2007,23749
2019-08-05,20299,8,710,Nuevo,2019,44536
2021-11-05,20300,2,3862,Nuevo,2021,40566
2019-04-19,20301,16,22733,Segunda Mano,2013,15953
2015-11-11,20302,4,1153,Segunda\Mano,2006,16121
2024-01-01,20303,9,14889,Nuevo,2024,56166
2020-04-24,20304,10,21893,Segunda-Mano,2014,33585
2017-02-05,20305,16,8225,Segunda-Mano,2010,21232
2023-12-27,20306,15,13421,Segunda/Mano,2021,19918
2017-09-20,20307,8,11540,segunda mano,2014,42012
2018-03-28,20308,7,22518,Segunda-Mano,2010,23234
2020-09-23,20309,12,21914,segunda mano,2006,25265
2020-04-28,20310,7,6677,Segunda Mano,2006,23888
2018-09-20,20311,11,4233,Nuevo,2018,36076
2019-08-22,20312,8,13419,Segunda-Mano,2013,28693
2015-02-10,20313,12,2725,Nuevo,2015,51773
2020-06-08,20314,11,1473,segunda mano,2011,20490
2017-09-19,20315,12,19363,Segunda\Mano,2007,23931
2023-04-17,20316,5,16065,Segunda-Mano,2019,16042
2016-01-03,20317,11,16373,Nuevo,2016,30896
2016-02-06,20318,5,27296,Nuevo,2016,28820
2020-11-06,20319,16,3290,Segunda\Mano,2014,17290
2019-05-04,20320,17,24750,Segunda/Mano,2006,15403
2021-04-02,20321,1,10750,segunda mano,2007,14901
2022-11-14,20322,13,14226,Segunda\Mano,2020,39312
2015-06-07,20323,12,344,Nuevo,2015,37799
2019-10-05,20324,5,17659,Segunda/Mano,2012,13026
2020-05-13,20325,9,9885,Nuevo,2020,48694
2021-02-25,20326,16,13498,segunda mano,2006,16535
2016-09-12,20327,17,18793,Nuevo,2016,26979
2023-04-17,20328,10,27316,segunda mano,2013,20332
2015-05-02,20329,19,2127,segunda mano,2000,14343
2015-02-16,20330,10,16408,Nuevo,2015,45256
2023-04-14,20331,13,29588,Nuevo,2023,52038
2017-11-29,20332,13,16538,Segunda Mano,2003,30367
2016-12-08,20333,8,11323,Segunda\Mano,2001,21741
2019-09-19,20334,4,28676,segunda mano,2014,22088
2023-03-17,20335,11,19512,Segunda Mano,2016,20100
2017-11-23,20336,8,23314,Segunda-Mano,2010,26999
2020-09-29,20337,14,1460,Nuevo,2020,29338
2020-05-30,20338,16,6933,Segunda\Mano,2019,25496
2023-09-29,20339,11,17298,Segunda Mano,2009,20429
2019-10-11,20340,18,23133,segunda mano,2004,14089
2017-12-03,20341,6,1122,Segunda-Mano,2004,26327
2018-10-16,20342,11,29492,Segunda-Mano,2004,17522
2023-01-01,20343,11,28923,Segunda\Mano,2017,28254
2023-04-28,20344,7,16693,segunda mano,2021,34199
2016-06-24,20345,7,18045,Segunda/Mano,2009,25069
2021-01-08,20346,9,20629,Nuevo,2021,42770
2015-12-23,20347,13,6069,segunda mano,2002,29525
2019-09-23,20348,18,24074,Nuevo,2019,35267
2020-07-07,20349,19,28245,Segunda/Mano,2019,25531
2016-02-11,20350,14,19190,segunda mano,2015,24650
2019-04-21,20351,11,834,Segunda Mano,2006,25998
2016-11-02,20352,13,21309,Segunda\Mano,2007,28412
2018-06-10,20353,16,16573,Segunda Mano,2010,16831
2021-10-13,20354,4,14686,Segunda Mano,2009,21677
2015-01-27,20355,9,26579,Segunda Mano,2001,23044
2023-07-25,20356,11,1606,Segunda/Mano,2016,26558
2020-06-27,20357,19,16204,Segunda/Mano,2005,10683
2016-10-25,20358,1,27688,Nuevo,2016,31915
2023-01-30,20359,10,6764,Segunda\Mano,2020,22091
2021-02-16,20360,6,9528,Segunda\Mano,2008,19615
2022-06-23,20361,6,12403,Segunda Mano,2020,32866
2020-06-23,20362,10,11884,Nuevo,2020,47456
2021-12-24,20363,12,27763,Segunda/Mano,2014,32268
2019-11-09,20364,15,8107,Segunda Mano,2008,19128
2018-05-31,20365,13,7759,Nuevo,2018,49821
2019-10-20,20366,12,10906,Segunda/Mano,2018,41714
2022-11-27,20367,16,20734,Segunda Mano,2007,16614
2023-12-31,20368,8,8510,Nuevo,2023,52004
2015-07-10,20369,15,7230,Segunda\Mano,2007,16248
2020-12-07,20370,13,20334,Nuevo,2020,64962
2018-03-14,20371,3,8316,Segunda\Mano,2015,35615
2021-06-09,20372,10,17211,Segunda\Mano,2013,27082
2020-06-11,20373,11,22374,Segunda Mano,2013,25500
2015-04-04,20374,12,4963,Segunda/Mano,2008,33884
2015-03-12,20375,9,6933,Segunda Mano,2009,34651
2022-05-18,20376,6,25947,Segunda\Mano,2014,20094
2017-05-03,20377,13,21162,Segunda-Mano,2002,23287
2018-11-22,20378,18,11136,segunda mano,2007,19595
2020-01-28,20379,17,20586,Segunda/Mano,2013,17522
2018-12-13,20380,2,4340,segunda mano,2004,23006
2022-03-03,20381,2,2273,Nuevo,2022,30214
2023-07-02,20382,10,25769,Segunda Mano,2013,31024
2021-01-12,20383,12,10840,Segunda-Mano,2011,32129
2021-11-17,20384,17,18433,Segunda\Mano,2006,17559
2023-08-25,20385,15,2472,Nuevo,2023,20303
2018-01-25,20386,9,15483,Segunda-Mano,2017,28852
2021-07-29,20387,1,8934,Segunda Mano,2018,16829
2021-08-11,20388,9,10639,Segunda-Mano,2020,25970
2017-02-02,20389,12,21629,Segunda-Mano,2008,32286
2023-07-24,20390,14,17838,Segunda-Mano,2014,16849
2018-03-02,20391,5,25254,Segunda\Mano,2007,15587
2018-06-15,20392,3,23732,segunda mano,2003,24139
2023-04-22,20393,7,24637,Segunda/Mano,2012,25160
2022-02-08,20394,3,23083,Segunda-Mano,2007,17650
2020-12-05,20395,3,3904,Segunda Mano,2011,33655
2021-01-28,20396,11,11057,Segunda-Mano,2007,19580
2021-03-19,20397,16,29965,Segunda-Mano,2009,18372
2015-07-22,20398,11,8033,segunda mano,2005,17216
2023-01-25,20399,19,3710,Nuevo,2023,31681
2016-04-26,20400,17,338,segunda mano,2009,18874
2022-11-15,20401,6,8362,Nuevo,2022,41334
2019-12-22,20402,15,15247,Segunda/Mano,2018,16403
2017-05-09,20403,14,18639,Segunda Mano,2009,18542
2019-11-20,20404,19,5525,Segunda Mano,2005,11948
2020-07-15,20405,13,5113,segunda mano,2010,32678
2021-11-15,20406,18,4819,Segunda\Mano,2011,20103
2019-07-06,20407,14,28772,Segunda/Mano,2011,16366
2019-06-02,20408,10,26311,Segunda/Mano,2007,24803
2016-01-11,20409,9,19459,segunda mano,2008,23021
2018-05-08,20410,10,21993,segunda mano,2008,25910
2017-02-20,20411,14,13451,segunda mano,2015,16203
2022-09-26,20412,14,24078,Segunda Mano,2007,14995
2015-01-22,20413,8,7405,Segunda-Mano,2008,36680
2022-01-07,20414,8,1880,Segunda/Mano,2015,30268
2015-06-07,20415,11,2580,Segunda Mano,2013,27411
2018-04-04,20416,5,18187,segunda mano,2017,19179
2015-03-08,20417,11,28680,Nuevo,2015,40203
2023-03-12,20418,9,12513,Segunda Mano,2010,36119
2020-07-07,20419,18,2910,segunda mano,2013,15149
2020-11-07,20420,8,14003,Segunda-Mano,2012,38002
2023-01-09,20421,13,23417,Segunda\Mano,2009,29219
2019-12-31,20422,4,3011,Segunda-Mano,2007,22933
2016-10-23,20423,2,17016,Nuevo,2016,31061
2017-10-03,20424,17,18041,segunda mano,2006,17497
2017-12-17,20425,13,56,Segunda\Mano,2007,27731
2022-02-21,20426,5,12921,Segunda/Mano,2014,13422
2022-11-14,20427,12,14480,Segunda Mano,2013,31272
2017-11-16,20428,10,3580,Nuevo,2017,48639
2020-08-03,20429,7,9079,Segunda\Mano,2015,27464
2015-09-02,20430,12,4749,segunda mano,2000,23265
2021-09-08,20431,12,23415,Segunda-Mano,2011,26219
2023-07-03,20432,10,13494,Nuevo,2023,40981
2023-04-13,20433,20,265,Nuevo,2023,34664
2021-07-20,20434,7,29581,Segunda Mano,2010,25135
2021-03-20,20435,20,3561,Segunda/Mano,2007,19274
2020-03-07,20436,10,14453,Segunda-Mano,2005,21341
2020-08-24,20437,18,3508,Nuevo,2020,28807
2021-11-09,20438,11,5108,Segunda Mano,2010,22659
2015-06-01,20439,11,8728,segunda mano,2005,19862
2016-10-05,20440,4,12490,Segunda/Mano,2006,26743
2022-01-28,20441,7,982,Segunda\Mano,2019,25702
2020-11-20,20442,14,11734,Nuevo,2020,38096
2020-10-18,20443,11,26636,Segunda-Mano,2018,23207
2015-02-20,20444,16,14023,segunda mano,2014,32551
2015-09-04,20445,10,28569,Nuevo,2015,41146
2018-02-09,20446,19,20800,Segunda\Mano,2016,22714
2017-12-04,20447,4,24740,Segunda\Mano,2008,24506
2022-04-02,20448,10,19459,segunda mano,2014,24819
2017-09-24,20449,12,25474,segunda mano,2002,24841
2015-08-25,20450,7,14646,Segunda Mano,2006,19211
2019-03-25,20451,6,11647,Nuevo,2019,44814
2017-09-01,20452,13,1692,Segunda Mano,2006,29744
2015-06-11,20453,10,19797,Segunda Mano,2001,20742
2022-08-19,20454,20,14341,Segunda-Mano,2012,25131
2016-03-26,20455,7,23578,Segunda/Mano,2013,36591
2018-03-13,20456,5,935,Segunda Mano,2007,14927
2020-04-24,20457,20,7208,Nuevo,2020,42249
2024-01-01,20458,1,25764,Segunda\Mano,2019,18417
2017-09-10,20459,10,23212,Segunda-Mano,2009,37292
2021-12-24,20460,7,6224,Nuevo,2021,35485
2017-11-14,20461,11,577,Nuevo,2017,40492
2023-01-25,20462,11,5239,Segunda/Mano,2014,24592
2019-08-19,20463,10,9158,Nuevo,2019,47805
2021-01-01,20464,10,19030,Segunda-Mano,2006,22839
2016-12-18,20465,19,12966,Segunda Mano,2010,22577
2019-07-15,20466,4,21451,Segunda Mano,2013,19586
2021-09-22,20467,6,27246,Nuevo,2021,33591
2015-09-17,20468,9,44,segunda mano,2011,23697
2019-05-08,20469,15,20104,Segunda-Mano,2014,12932
2023-09-25,20470,10,6368,Nuevo,2023,42725
2021-10-26,20471,17,6774,segunda mano,2018,18683
2022-06-11,20472,1,11880,segunda mano,2015,18929
2015-04-19,20473,18,6193,Segunda/Mano,2014,30334
2019-04-21,20474,10,2432,Segunda\Mano,2013,25931
2021-05-21,20475,20,15147,Segunda/Mano,2016,29953
2020-02-15,20476,10,28323,Segunda Mano,2014,31779
2017-06-23,20477,14,28712,Nuevo,2017,32602
2020-04-14,20478,13,445,segunda mano,2012,47732
2017-07-22,20479,14,11941,Segunda/Mano,2016,17984
2018-07-09,20480,4,22281,Segunda Mano,2014,20606
2021-06-01,20481,8,1580,Nuevo,2021,54081
2017-06-21,20482,4,26393,Nuevo,2017,40877
2016-09-09,20483,13,4968,Segunda\Mano,2005,35070
2021-06-27,20484,13,12607,Nuevo,2021,50350
2015-10-09,20485,7,7523,Nuevo,2015,40017
2017-04-22,20486,11,25275,segunda mano,2002,16175
2018-06-28,20487,17,13331,Segunda/Mano,2015,15552
2021-02-27,20488,16,26445,Nuevo,2021,31980
2022-07-16,20489,19,20089,Segunda Mano,2018,24571
2020-12-25,20490,4,8467,Segunda Mano,2010,18441
2018-05-13,20491,9,27920,Segunda-Mano,2012,27320
2022-03-29,20492,1,17160,Segunda Mano,2015,13263
2017-12-29,20493,20,13110,segunda mano,2016,30345
2019-06-01,20494,15,13413,segunda mano,2007,10176
2018-02-21,20495,7,7311,Segunda/Mano,2008,31108
2017-07-21,20496,6,23567,Nuevo,2017,44285
2018-02-13,20497,6,12257,segunda mano,2004,24814
2015-08-30,20498,10,12391,Segunda\Mano,2001,30304
2019-03-29,20499,14,23397,Segunda Mano,2005,15764
2023-03-23,20500,18,28631,Nuevo,2023,30672
2022-03-24,20501,5,20879,Segunda Mano,2009,16292
2020-09-17,20502,15,21364,Segunda-Mano,2013,20862
2019-01-14,20503,3,17068,Segunda-Mano,2014,29046
2019-02-02,20504,6,8125,Segunda/Mano,2006,17092
2020-07-11,20505,14,6844,segunda mano,2007,20359
2017-10-05,20506,16,22636,Nuevo,2017,32594
2018-09-07,20507,18,28491,segunda mano,2012,19927
2017-09-20,20508,4,6556,Nuevo,2017,30615
2018-07-20,20509,5,16812,Segunda\Mano,2012,15814
2020-10-15,20510,14,15331,Segunda Mano,2010,19161
2020-05-12,20511,13,2472,Nuevo,2020,65166
2018-04-25,20512,15,24626,Segunda/Mano,2006,15556
2018-04-12,20513,4,14442,segunda mano,2011,22639
2016-07-15,20514,9,4096,Nuevo,2016,38572
2019-11-12,20515,12,5466,segunda mano,2018,34063
2015-02-23,20516,8,15489,Segunda\Mano,2010,25762
2019-04-15,20517,13,3877,Nuevo,2019,65868
2022-04-24,20518,9,5567,Segunda\Mano,2019,36993
2022-04-18,20519,13,26416,Nuevo,2022,57376
2019-03-05,20520,14,10901,Segunda/Mano,2017,20550
2017-02-10,20521,9,16879,Nuevo,2017,41198
2019-07-07,20522,13,5093,Nuevo,2019,66335
2023-01-13,20523,9,24493,Segunda/Mano,2020,34092
2023-03-28,20524,11,19886,Segunda/Mano,2022,26329
2017-11-06,20525,18,11928,Nuevo,2017,41794
2023-10-03,20526,13,15901,segunda mano,2019,38443
2020-08-26,20527,19,4900,Segunda-Mano,2005,17872
2022-03-18,20528,8,25562,segunda mano,2008,25566
2019-09-06,20529,12,21786,Segunda\Mano,2009,38535
2021-06-04,20530,9,13779,Nuevo,2021,42212
2018-05-09,20531,19,5276,Segunda-Mano,2011,17283
2020-09-04,20532,11,1497,segunda mano,2010,24973
2017-06-14,20533,12,2499,Segunda-Mano,2016,32062
2023-09-01,20534,14,84,Nuevo,2023,27713
2015-09-12,20535,5,6813,segunda mano,2000,14388
2022-08-21,20536,16,9,Segunda Mano,2008,15439
2021-05-13,20537,5,13081,Segunda\Mano,2015,14647
2023-08-16,20538,12,25201,Nuevo,2023,50241
2020-08-29,20539,15,2785,Segunda/Mano,2006,12067
2016-05-31,20540,6,5153,Segunda Mano,2013,27065
2015-11-10,20541,4,24457,segunda mano,2008,26303
2018-04-26,20542,12,27993,Segunda-Mano,2016,26934
